N,J,K,seed,transient_time
100,0.03,-0.5700000000000001,1,0
100,0.03,-0.5700000000000001,2,0
100,0.03,-0.5800000000000001,0,0
100,0.03,-0.5800000000000001,1,0
100,0.03,-0.5800000000000001,2,0
100,0.03,-0.5900000000000001,0,0
100,0.03,-0.5900000000000001,1,0
100,0.03,-0.5900000000000001,2,0
100,0.03,-0.5,0,0
100,0.03,-0.5,1,0
100,0.03,-0.5,2,0
100,0.03,-0.6000000000000001,0,0
100,0.03,-0.6000000000000001,1,0
100,0.03,-0.6000000000000001,2,0
100,0.03,-0.6100000000000001,0,0
100,0.03,-0.6100000000000001,1,0
100,0.03,-0.6100000000000001,2,0
100,0.03,-0.6200000000000001,0,0
100,0.03,-0.6200000000000001,1,0
100,0.03,-0.6200000000000001,2,0
100,0.03,-0.63,0,0
100,0.03,-0.63,1,0
100,0.03,-0.63,2,0
100,0.03,-0.64,0,0
100,0.03,-0.64,1,0
100,0.03,-0.64,2,0
100,0.03,-0.65,0,0
100,0.03,-0.65,1,0
100,0.03,-0.65,2,0
100,0.03,-0.66,0,0
100,0.03,-0.66,1,0
100,0.03,-0.66,2,0
100,0.03,-0.67,0,0
100,0.03,-0.67,1,0
100,0.03,-0.67,2,0
100,0.03,-0.68,0,0
100,0.03,-0.68,1,0
100,0.03,-0.68,2,0
100,0.03,-0.6900000000000001,0,0
100,0.03,-0.6900000000000001,1,0
100,0.03,-0.6900000000000001,2,0
100,0.03,-0.7000000000000001,0,0
100,0.03,-0.7000000000000001,1,0
100,0.03,-0.7000000000000001,2,0
100,0.03,-0.7100000000000001,0,0
100,0.03,-0.7100000000000001,1,0
100,0.03,-0.7100000000000001,2,0
100,0.03,-0.7200000000000001,0,0
100,0.03,-0.7200000000000001,1,0
100,0.03,-0.7200000000000001,2,0
100,0.03,-0.73,0,0
100,0.03,-0.73,1,0
100,0.03,-0.73,2,0
100,0.03,-0.74,0,0
100,0.03,-0.74,1,0
100,0.03,-0.74,2,0
100,0.03,-0.75,0,0
100,0.03,-0.75,1,0
100,0.03,-0.75,2,0
100,0.03,-0.76,0,0
100,0.03,-0.76,1,9925
100,0.03,-0.76,2,0
100,0.03,-0.77,0,0
100,0.03,-0.77,1,0
100,0.03,-0.77,2,0
100,0.03,-0.78,0,0
100,0.03,-0.78,1,0
100,0.03,-0.78,2,0
100,0.03,-0.79,0,0
100,0.03,-0.79,1,5590
100,0.03,-0.79,2,0
100,0.03,-0.8,0,0
100,0.03,-0.8,1,5940
100,0.03,-0.8,2,0
100,0.03,0.010000000000000009,0,9788
100,0.03,0.010000000000000009,1,3670
100,0.03,0.010000000000000009,2,920
100,0.03,0.020000000000000018,0,2130
100,0.03,0.020000000000000018,1,1330
100,0.03,0.020000000000000018,2,180
100,0.03,0.030000000000000027,0,1130
100,0.03,0.030000000000000027,1,780
100,0.03,0.030000000000000027,2,10
100,0.03,0.039999999999999925,0,750
100,0.03,0.039999999999999925,1,530
100,0.03,0.039999999999999925,2,0
100,0.03,0.04999999999999993,0,550
100,0.03,0.04999999999999993,1,390
100,0.03,0.04999999999999993,2,0
100,0.03,0.05999999999999994,0,420
100,0.03,0.05999999999999994,1,300
100,0.03,0.05999999999999994,2,0
100,0.03,0.06999999999999995,0,340
100,0.03,0.06999999999999995,1,240
100,0.03,0.06999999999999995,2,0
100,0.03,0.07999999999999996,0,280
100,0.03,0.07999999999999996,1,200
100,0.03,0.07999999999999996,2,0
100,0.03,0.08999999999999997,0,250
100,0.03,0.08999999999999997,1,170
100,0.03,0.08999999999999997,2,0
100,0.03,0.09999999999999998,0,220
100,0.03,0.09999999999999998,1,140
100,0.03,0.09999999999999998,2,0
100,0.03,0.0,0,9827
100,0.03,0.0,1,9600
100,0.03,0.0,2,9901
100,0.03,0.10999999999999999,0,190
100,0.03,0.10999999999999999,1,130
100,0.03,0.10999999999999999,2,0
100,0.03,0.12,0,170
100,0.03,0.12,1,110
100,0.03,0.12,2,0
100,0.03,0.13,0,150
100,0.03,0.13,1,100
100,0.03,0.13,2,0
100,0.03,0.14,0,130
100,0.03,0.14,1,90
100,0.03,0.14,2,0
100,0.03,0.15000000000000002,0,120
100,0.03,0.15000000000000002,1,80
100,0.03,0.15000000000000002,2,0
100,0.03,0.15999999999999992,0,100
100,0.03,0.15999999999999992,1,70
100,0.03,0.15999999999999992,2,0
100,0.03,0.16999999999999993,0,90
100,0.03,0.16999999999999993,1,60
100,0.03,0.16999999999999993,2,0
100,0.03,0.17999999999999994,0,80
100,0.03,0.17999999999999994,1,60
100,0.03,0.17999999999999994,2,0
100,0.03,0.18999999999999995,0,70
100,0.03,0.18999999999999995,1,50
100,0.03,0.18999999999999995,2,0
100,0.03,0.2,0,0
100,0.03,0.2,1,50
100,0.03,0.2,2,0
100,0.04,-0.010000000000000009,0,9577
100,0.04,-0.010000000000000009,1,9753
100,0.04,-0.010000000000000009,2,9600
100,0.04,-0.020000000000000018,0,9988
100,0.04,-0.020000000000000018,1,9801
100,0.04,-0.020000000000000018,2,0
100,0.04,-0.030000000000000027,0,340
100,0.04,-0.030000000000000027,1,9918
100,0.04,-0.030000000000000027,2,0
100,0.04,-0.040000000000000036,0,0
100,0.04,-0.040000000000000036,1,9601
100,0.04,-0.040000000000000036,2,0
100,0.04,-0.050000000000000044,0,0
100,0.04,-0.050000000000000044,1,4900
100,0.04,-0.050000000000000044,2,0
100,0.04,-0.06000000000000005,0,0
100,0.04,-0.06000000000000005,1,3910
100,0.04,-0.06000000000000005,2,0
100,0.04,-0.07000000000000006,0,0
100,0.04,-0.07000000000000006,1,3250
100,0.04,-0.07000000000000006,2,0
100,0.04,-0.08000000000000007,0,0
100,0.04,-0.08000000000000007,1,2840
100,0.04,-0.08000000000000007,2,0
100,0.04,-0.09000000000000008,0,0
100,0.04,-0.09000000000000008,1,1250
100,0.04,-0.09000000000000008,2,0
100,0.04,-0.09999999999999998,0,0
100,0.04,-0.09999999999999998,1,1080
100,0.04,-0.09999999999999998,2,0
100,0.04,-0.10999999999999999,0,0
100,0.04,-0.10999999999999999,1,980
100,0.04,-0.10999999999999999,2,0
100,0.04,-0.12,0,0
100,0.04,-0.12,1,910
100,0.04,-0.12,2,0
100,0.04,-0.13,0,0
100,0.04,-0.13,1,840
100,0.04,-0.13,2,0
100,0.04,-0.14,0,0
100,0.04,-0.14,1,780
100,0.04,-0.14,2,0
100,0.04,-0.15000000000000002,0,0
100,0.04,-0.15000000000000002,1,710
100,0.04,-0.15000000000000002,2,0
100,0.04,-0.16000000000000003,0,0
100,0.04,-0.16000000000000003,1,650
100,0.04,-0.16000000000000003,2,0
100,0.04,-0.17000000000000004,0,0
100,0.04,-0.17000000000000004,1,580
100,0.04,-0.17000000000000004,2,0
100,0.04,-0.18000000000000005,0,0
100,0.04,-0.18000000000000005,1,510
100,0.04,-0.18000000000000005,2,0
100,0.04,-0.19000000000000006,0,0
100,0.04,-0.19000000000000006,1,450
100,0.04,-0.19000000000000006,2,0
100,0.04,-0.20000000000000007,0,0
100,0.04,-0.20000000000000007,1,9920
100,0.04,-0.20000000000000007,2,0
100,0.04,-0.21000000000000008,0,0
100,0.04,-0.21000000000000008,1,9860
100,0.04,-0.21000000000000008,2,0
100,0.04,-0.22000000000000008,0,0
100,0.04,-0.22000000000000008,1,9908
100,0.04,-0.22000000000000008,2,0
100,0.04,-0.22999999999999998,0,0
100,0.04,-0.22999999999999998,1,350
100,0.04,-0.22999999999999998,2,0
100,0.04,-0.24,0,0
100,0.04,-0.24,1,330
100,0.04,-0.24,2,0
100,0.04,-0.25,0,0
100,0.04,-0.25,1,320
100,0.04,-0.25,2,0
100,0.04,-0.26,0,0
100,0.04,-0.26,1,300
100,0.04,-0.26,2,0
100,0.04,-0.27,0,0
100,0.04,-0.27,1,290
100,0.04,-0.27,2,0
100,0.04,-0.28,0,0
100,0.04,-0.28,1,270
100,0.04,-0.28,2,0
100,0.04,-0.29000000000000004,0,0
100,0.04,-0.29000000000000004,1,260
100,0.04,-0.29000000000000004,2,0
100,0.04,-0.30000000000000004,0,0
100,0.04,-0.30000000000000004,1,250
100,0.04,-0.30000000000000004,2,0
100,0.04,-0.31000000000000005,0,0
100,0.04,-0.31000000000000005,1,0
100,0.04,-0.31000000000000005,2,0
100,0.04,-0.32000000000000006,0,0
100,0.04,-0.32000000000000006,1,0
100,0.04,-0.32000000000000006,2,0
100,0.04,-0.33,0,0
100,0.04,-0.33,1,0
100,0.04,-0.33,2,0
100,0.04,-0.34,0,0
100,0.04,-0.34,1,0
100,0.04,-0.34,2,0
100,0.04,-0.35000000000000003,0,0
100,0.04,-0.35000000000000003,1,0
100,0.04,-0.35000000000000003,2,0
100,0.04,-0.36000000000000004,0,0
100,0.04,-0.36000000000000004,1,0
100,0.04,-0.36000000000000004,2,0
100,0.04,-0.37000000000000005,0,0
100,0.04,-0.37000000000000005,1,0
100,0.04,-0.37000000000000005,2,0
100,0.04,-0.38000000000000006,0,0
100,0.04,-0.38000000000000006,1,0
100,0.04,-0.38000000000000006,2,0
100,0.04,-0.39,0,0
100,0.04,-0.39,1,0
100,0.04,-0.39,2,0
100,0.04,-0.41000000000000003,0,0
100,0.04,-0.41000000000000003,1,0
100,0.04,-0.41000000000000003,2,0
100,0.04,-0.42000000000000004,0,0
100,0.04,-0.42000000000000004,1,0
100,0.04,-0.42000000000000004,2,0
100,0.04,-0.43000000000000005,0,0
100,0.04,-0.43000000000000005,1,0
100,0.04,-0.43000000000000005,2,0
100,0.04,-0.44000000000000006,0,0
100,0.04,-0.44000000000000006,1,0
100,0.04,-0.44000000000000006,2,0
100,0.04,-0.45,0,0
100,0.04,-0.45,1,0
100,0.04,-0.45,2,0
100,0.04,-0.46,0,0
100,0.04,-0.46,1,0
100,0.04,-0.46,2,0
100,0.04,-0.47000000000000003,0,0
100,0.04,-0.47000000000000003,1,0
100,0.04,-0.47000000000000003,2,0
100,0.04,-0.48000000000000004,0,0
100,0.04,-0.48000000000000004,1,0
100,0.04,-0.48000000000000004,2,0
100,0.04,-0.49000000000000005,0,0
100,0.04,-0.49000000000000005,1,0
100,0.04,-0.49000000000000005,2,0
100,0.04,-0.4,0,0
100,0.04,-0.4,1,0
100,0.04,-0.4,2,0
100,0.04,-0.51,0,0
100,0.04,-0.51,1,0
100,0.04,-0.51,2,0
100,0.04,-0.52,0,0
100,0.04,-0.52,1,0
100,0.04,-0.52,2,0
100,0.04,-0.53,0,0
100,0.04,-0.53,1,0
100,0.04,-0.53,2,0
100,0.04,-0.54,0,0
100,0.04,-0.54,1,0
100,0.04,-0.54,2,0
100,0.04,-0.55,0,0
100,0.04,-0.55,1,0
100,0.04,-0.55,2,0
100,0.04,-0.56,0,0
100,0.04,-0.56,1,0
100,0.04,-0.56,2,0
100,0.04,-0.5700000000000001,0,0
100,0.04,-0.5700000000000001,1,0
100,0.04,-0.5700000000000001,2,0
100,0.04,-0.5800000000000001,0,0
100,0.04,-0.5800000000000001,1,0
100,0.04,-0.5800000000000001,2,0
100,0.04,-0.5900000000000001,0,0
100,0.04,-0.5900000000000001,1,0
100,0.04,-0.5900000000000001,2,0
100,0.04,-0.5,0,0
100,0.04,-0.5,1,0
100,0.04,-0.5,2,0
100,0.04,-0.6000000000000001,0,0
100,0.04,-0.6000000000000001,1,0
100,0.04,-0.6000000000000001,2,0
100,0.04,-0.6100000000000001,0,0
100,0.04,-0.6100000000000001,1,0
100,0.04,-0.6100000000000001,2,0
100,0.04,-0.6200000000000001,0,0
100,0.04,-0.6200000000000001,1,0
100,0.04,-0.6200000000000001,2,0
100,0.04,-0.63,0,0
100,0.04,-0.63,1,0
100,0.04,-0.63,2,0
100,0.04,-0.64,0,0
100,0.04,-0.64,1,0
100,0.04,-0.64,2,0
100,0.04,-0.65,0,0
100,0.04,-0.65,1,0
100,0.04,-0.65,2,0
100,0.04,-0.66,0,0
100,0.04,-0.66,1,0
100,0.04,-0.66,2,0
100,0.04,-0.67,0,0
100,0.04,-0.67,1,0
100,0.04,-0.67,2,0
100,0.04,-0.68,0,0
100,0.04,-0.68,1,0
100,0.04,-0.68,2,0
100,0.04,-0.6900000000000001,0,0
100,0.04,-0.6900000000000001,1,0
100,0.04,-0.6900000000000001,2,0
100,0.04,-0.7000000000000001,0,0
100,0.04,-0.7000000000000001,1,0
100,0.04,-0.7000000000000001,2,0
100,0.04,-0.7100000000000001,0,0
100,0.04,-0.7100000000000001,1,0
100,0.04,-0.7100000000000001,2,0
100,0.04,-0.7200000000000001,0,0
100,0.04,-0.7200000000000001,1,0
100,0.04,-0.7200000000000001,2,0
100,0.04,-0.73,0,0
100,0.04,-0.73,1,0
100,0.04,-0.73,2,0
100,0.04,-0.74,0,0
100,0.04,-0.74,1,0
100,0.04,-0.74,2,0
100,0.04,-0.75,0,0
100,0.04,-0.75,1,0
100,0.04,-0.75,2,0
100,0.04,-0.76,0,0
100,0.04,-0.76,1,0
100,0.04,-0.76,2,0
100,0.04,-0.77,0,0
100,0.04,-0.77,1,0
100,0.04,-0.77,2,0
100,0.04,-0.78,0,0
100,0.04,-0.78,1,0
100,0.04,-0.78,2,0
100,0.04,-0.79,0,0
100,0.04,-0.79,1,0
100,0.04,-0.79,2,0
100,0.04,-0.8,0,0
100,0.04,-0.8,1,0
100,0.04,-0.8,2,0
100,0.04,0.010000000000000009,0,6600
100,0.04,0.010000000000000009,1,3460
100,0.04,0.010000000000000009,2,830
100,0.04,0.020000000000000018,0,2020
100,0.04,0.020000000000000018,1,1450
100,0.04,0.020000000000000018,2,160
100,0.04,0.030000000000000027,0,1080
100,0.04,0.030000000000000027,1,750
100,0.04,0.030000000000000027,2,10
100,0.04,0.039999999999999925,0,700
100,0.04,0.039999999999999925,1,510
100,0.04,0.039999999999999925,2,0
100,0.04,0.04999999999999993,0,510
100,0.04,0.04999999999999993,1,380
100,0.04,0.04999999999999993,2,0
100,0.04,0.05999999999999994,0,400
100,0.04,0.05999999999999994,1,300
100,0.04,0.05999999999999994,2,0
100,0.04,0.06999999999999995,0,320
100,0.04,0.06999999999999995,1,240
100,0.04,0.06999999999999995,2,0
100,0.04,0.07999999999999996,0,260
100,0.04,0.07999999999999996,1,200
100,0.04,0.07999999999999996,2,0
100,0.04,0.08999999999999997,0,220
100,0.04,0.08999999999999997,1,170
100,0.04,0.08999999999999997,2,0
100,0.04,0.09999999999999998,0,190
100,0.04,0.09999999999999998,1,140
100,0.04,0.09999999999999998,2,0
100,0.04,0.0,0,0
100,0.04,0.0,1,9521
100,0.04,0.0,2,0
100,0.04,0.10999999999999999,0,170
100,0.04,0.10999999999999999,1,120
100,0.04,0.10999999999999999,2,0
100,0.04,0.12,0,150
100,0.04,0.12,1,110
100,0.04,0.12,2,0
100,0.04,0.13,0,140
100,0.04,0.13,1,100
100,0.04,0.13,2,0
100,0.04,0.14,0,120
100,0.04,0.14,1,90
100,0.04,0.14,2,0
100,0.04,0.15000000000000002,0,110
100,0.04,0.15000000000000002,1,80
100,0.04,0.15000000000000002,2,0
100,0.04,0.15999999999999992,0,100
100,0.04,0.15999999999999992,1,70
100,0.04,0.15999999999999992,2,0
100,0.04,0.16999999999999993,0,90
100,0.04,0.16999999999999993,1,60
100,0.04,0.16999999999999993,2,0
100,0.04,0.17999999999999994,0,80
100,0.04,0.17999999999999994,1,60
100,0.04,0.17999999999999994,2,0
100,0.04,0.18999999999999995,0,70
100,0.04,0.18999999999999995,1,50
100,0.04,0.18999999999999995,2,0
100,0.04,0.2,0,10
100,0.04,0.2,1,50
100,0.04,0.2,2,0
100,0.05,-0.010000000000000009,0,9978
100,0.05,-0.010000000000000009,1,9693
100,0.05,-0.010000000000000009,2,8070
100,0.05,-0.020000000000000018,0,9894
100,0.05,-0.020000000000000018,1,9761
100,0.05,-0.020000000000000018,2,1010
100,0.05,-0.030000000000000027,0,300
100,0.05,-0.030000000000000027,1,9614
100,0.05,-0.030000000000000027,2,0
100,0.05,-0.040000000000000036,0,0
100,0.05,-0.040000000000000036,1,9596
100,0.05,-0.040000000000000036,2,0
100,0.05,-0.050000000000000044,0,0
100,0.05,-0.050000000000000044,1,2300
100,0.05,-0.050000000000000044,2,0
100,0.05,-0.06000000000000005,0,0
100,0.05,-0.06000000000000005,1,1670
100,0.05,-0.06000000000000005,2,0
100,0.05,-0.07000000000000006,0,0
100,0.05,-0.07000000000000006,1,1370
100,0.05,-0.07000000000000006,2,0
100,0.05,-0.08000000000000007,0,0
100,0.05,-0.08000000000000007,1,600
100,0.05,-0.08000000000000007,2,0
100,0.05,-0.09000000000000008,0,0
100,0.05,-0.09000000000000008,1,560
100,0.05,-0.09000000000000008,2,0
100,0.05,-0.09999999999999998,0,0
100,0.05,-0.09999999999999998,1,520
100,0.05,-0.09999999999999998,2,0
100,0.05,-0.10999999999999999,0,0
100,0.05,-0.10999999999999999,1,490
100,0.05,-0.10999999999999999,2,0
100,0.05,-0.12,0,0
100,0.05,-0.12,1,460
100,0.05,-0.12,2,0
100,0.05,-0.13,0,0
100,0.05,-0.13,1,430
100,0.05,-0.13,2,0
100,0.05,-0.14,0,0
100,0.05,-0.14,1,1300
100,0.05,-0.14,2,0
100,0.05,-0.15000000000000002,0,0
100,0.05,-0.15000000000000002,1,9765
100,0.05,-0.15000000000000002,2,0
100,0.05,-0.16000000000000003,0,0
100,0.05,-0.16000000000000003,1,9984
100,0.05,-0.16000000000000003,2,0
100,0.05,-0.17000000000000004,0,0
100,0.05,-0.17000000000000004,1,9954
100,0.05,-0.17000000000000004,2,0
100,0.05,-0.18000000000000005,0,0
100,0.05,-0.18000000000000005,1,9931
100,0.05,-0.18000000000000005,2,0
100,0.05,-0.19000000000000006,0,0
100,0.05,-0.19000000000000006,1,480
100,0.05,-0.19000000000000006,2,0
100,0.05,-0.20000000000000007,0,0
100,0.05,-0.20000000000000007,1,9955
100,0.05,-0.20000000000000007,2,0
100,0.05,-0.21000000000000008,0,0
100,0.05,-0.21000000000000008,1,9910
100,0.05,-0.21000000000000008,2,0
100,0.05,-0.22000000000000008,0,0
100,0.05,-0.22000000000000008,1,9950
100,0.05,-0.22000000000000008,2,0
100,0.05,-0.22999999999999998,0,0
100,0.05,-0.22999999999999998,1,9842
100,0.05,-0.22999999999999998,2,0
100,0.05,-0.24,0,0
100,0.05,-0.24,1,9969
100,0.05,-0.24,2,0
100,0.05,-0.25,0,0
100,0.05,-0.25,1,320
100,0.05,-0.25,2,0
100,0.05,-0.26,0,0
100,0.05,-0.26,1,310
100,0.05,-0.26,2,0
100,0.05,-0.27,0,0
100,0.05,-0.27,1,290
100,0.05,-0.27,2,0
100,0.05,-0.28,0,0
100,0.05,-0.28,1,280
100,0.05,-0.28,2,0
100,0.05,-0.29000000000000004,0,0
100,0.05,-0.29000000000000004,1,270
100,0.05,-0.29000000000000004,2,0
100,0.05,-0.30000000000000004,0,0
100,0.05,-0.30000000000000004,1,250
100,0.05,-0.30000000000000004,2,0
100,0.05,-0.31000000000000005,0,0
100,0.05,-0.31000000000000005,1,240
100,0.05,-0.31000000000000005,2,0
100,0.05,-0.32000000000000006,0,0
100,0.05,-0.32000000000000006,1,0
100,0.05,-0.32000000000000006,2,0
100,0.05,-0.33,0,0
100,0.05,-0.33,1,0
100,0.05,-0.33,2,0
100,0.05,-0.34,0,0
100,0.05,-0.34,1,0
100,0.05,-0.34,2,0
100,0.05,-0.35000000000000003,0,0
100,0.05,-0.35000000000000003,1,0
100,0.05,-0.35000000000000003,2,0
100,0.05,-0.36000000000000004,0,0
100,0.05,-0.36000000000000004,1,0
100,0.05,-0.36000000000000004,2,0
100,0.05,-0.37000000000000005,0,0
100,0.05,-0.37000000000000005,1,0
100,0.05,-0.37000000000000005,2,0
100,0.05,-0.38000000000000006,0,0
100,0.05,-0.38000000000000006,1,0
100,0.05,-0.38000000000000006,2,0
100,0.05,-0.39,0,0
100,0.05,-0.39,1,0
100,0.05,-0.39,2,0
100,0.05,-0.41000000000000003,0,0
100,0.05,-0.41000000000000003,1,0
100,0.05,-0.41000000000000003,2,0
100,0.05,-0.42000000000000004,0,0
100,0.05,-0.42000000000000004,1,0
100,0.05,-0.42000000000000004,2,0
100,0.05,-0.43000000000000005,0,0
100,0.05,-0.43000000000000005,1,0
100,0.05,-0.43000000000000005,2,0
100,0.05,-0.44000000000000006,0,0
100,0.05,-0.44000000000000006,1,0
100,0.05,-0.44000000000000006,2,0
100,0.05,-0.45,0,0
100,0.05,-0.45,1,0
100,0.05,-0.45,2,0
100,0.05,-0.46,0,0
100,0.05,-0.46,1,0
100,0.05,-0.46,2,0
100,0.05,-0.47000000000000003,0,0
100,0.05,-0.47000000000000003,1,0
100,0.05,-0.47000000000000003,2,0
100,0.05,-0.48000000000000004,0,0
100,0.05,-0.48000000000000004,1,0
100,0.05,-0.48000000000000004,2,0
100,0.05,-0.49000000000000005,0,0
100,0.05,-0.49000000000000005,1,0
100,0.05,-0.49000000000000005,2,0
100,0.05,-0.4,0,0
100,0.05,-0.4,1,0
100,0.05,-0.4,2,0
100,0.05,-0.51,0,0
100,0.05,-0.51,1,0
100,0.05,-0.51,2,0
100,0.05,-0.52,0,0
100,0.05,-0.52,1,0
100,0.05,-0.52,2,0
100,0.05,-0.53,0,0
100,0.05,-0.53,1,0
100,0.05,-0.53,2,0
100,0.05,-0.54,0,0
100,0.05,-0.54,1,0
100,0.05,-0.54,2,0
100,0.05,-0.55,0,0
100,0.05,-0.55,1,0
100,0.05,-0.55,2,0
100,0.05,-0.56,0,0
100,0.05,-0.56,1,0
100,0.05,-0.56,2,0
100,0.05,-0.5700000000000001,0,0
100,0.05,-0.5700000000000001,1,0
100,0.05,-0.5700000000000001,2,0
100,0.05,-0.5800000000000001,0,0
100,0.05,-0.5800000000000001,1,0
100,0.05,-0.5800000000000001,2,0
100,0.05,-0.5900000000000001,0,0
100,0.05,-0.5900000000000001,1,0
100,0.05,-0.5900000000000001,2,0
100,0.05,-0.5,0,0
100,0.05,-0.5,1,0
100,0.05,-0.5,2,0
100,0.05,-0.6000000000000001,0,0
100,0.05,-0.6000000000000001,1,0
100,0.05,-0.6000000000000001,2,0
100,0.05,-0.6100000000000001,0,0
100,0.05,-0.6100000000000001,1,0
100,0.05,-0.6100000000000001,2,0
100,0.05,-0.6200000000000001,0,0
100,0.05,-0.6200000000000001,1,0
100,0.05,-0.6200000000000001,2,0
100,0.05,-0.63,0,0
100,0.05,-0.63,1,0
100,0.05,-0.63,2,0
100,0.05,-0.64,0,0
100,0.05,-0.64,1,0
100,0.05,-0.64,2,0
100,0.05,-0.65,0,0
100,0.05,-0.65,1,0
100,0.05,-0.65,2,0
100,0.05,-0.66,0,0
100,0.05,-0.66,1,0
100,0.05,-0.66,2,0
100,0.05,-0.67,0,0
100,0.05,-0.67,1,0
100,0.05,-0.67,2,0
100,0.05,-0.68,0,0
100,0.05,-0.68,1,0
100,0.05,-0.68,2,0
100,0.05,-0.6900000000000001,0,0
100,0.05,-0.6900000000000001,1,0
100,0.05,-0.6900000000000001,2,0
100,0.05,-0.7000000000000001,0,0
100,0.05,-0.7000000000000001,1,9855
100,0.05,-0.7000000000000001,2,0
100,0.05,-0.7100000000000001,0,0
100,0.05,-0.7100000000000001,1,0
100,0.05,-0.7100000000000001,2,0
100,0.05,-0.7200000000000001,0,0
100,0.05,-0.7200000000000001,1,0
100,0.05,-0.7200000000000001,2,0
100,0.05,-0.73,0,0
100,0.05,-0.73,1,0
100,0.05,-0.73,2,0
100,0.05,-0.74,0,0
100,0.05,-0.74,1,0
100,0.05,-0.74,2,0
100,0.05,-0.75,0,0
100,0.05,-0.75,1,0
100,0.05,-0.75,2,0
100,0.05,-0.76,0,0
100,0.05,-0.76,1,0
100,0.05,-0.76,2,0
100,0.05,-0.77,0,0
100,0.05,-0.77,1,0
100,0.05,-0.77,2,0
100,0.05,-0.78,0,0
100,0.05,-0.78,1,0
100,0.05,-0.78,2,0
100,0.05,-0.79,0,0
100,0.05,-0.79,1,0
100,0.05,-0.79,2,0
100,0.05,-0.8,0,0
100,0.05,-0.8,1,0
100,0.05,-0.8,2,0
100,0.05,0.010000000000000009,0,6500
100,0.05,0.010000000000000009,1,3830
100,0.05,0.010000000000000009,2,830
100,0.05,0.020000000000000018,0,1650
100,0.05,0.020000000000000018,1,1190
100,0.05,0.020000000000000018,2,150
100,0.05,0.030000000000000027,0,990
100,0.05,0.030000000000000027,1,720
100,0.05,0.030000000000000027,2,20
100,0.05,0.039999999999999925,0,680
100,0.05,0.039999999999999925,1,500
100,0.05,0.039999999999999925,2,0
100,0.05,0.04999999999999993,0,490
100,0.05,0.04999999999999993,1,370
100,0.05,0.04999999999999993,2,0
100,0.05,0.05999999999999994,0,380
100,0.05,0.05999999999999994,1,290
100,0.05,0.05999999999999994,2,0
100,0.05,0.06999999999999995,0,320
100,0.05,0.06999999999999995,1,230
100,0.05,0.06999999999999995,2,0
100,0.05,0.07999999999999996,0,270
100,0.05,0.07999999999999996,1,190
100,0.05,0.07999999999999996,2,0
100,0.05,0.08999999999999997,0,230
100,0.05,0.08999999999999997,1,160
100,0.05,0.08999999999999997,2,0
100,0.05,0.09999999999999998,0,200
100,0.05,0.09999999999999998,1,140
100,0.05,0.09999999999999998,2,0
100,0.05,0.0,0,9887
100,0.05,0.0,1,1610
100,0.05,0.0,2,0
100,0.05,0.10999999999999999,0,170
100,0.05,0.10999999999999999,1,120
100,0.05,0.10999999999999999,2,0
100,0.05,0.12,0,150
100,0.05,0.12,1,110
100,0.05,0.12,2,0
100,0.05,0.13,0,130
100,0.05,0.13,1,90
100,0.05,0.13,2,0
100,0.05,0.14,0,120
100,0.05,0.14,1,80
100,0.05,0.14,2,0
100,0.05,0.15000000000000002,0,100
100,0.05,0.15000000000000002,1,80
100,0.05,0.15000000000000002,2,0
100,0.05,0.15999999999999992,0,90
100,0.05,0.15999999999999992,1,70
100,0.05,0.15999999999999992,2,0
100,0.05,0.16999999999999993,0,80
100,0.05,0.16999999999999993,1,60
100,0.05,0.16999999999999993,2,0
100,0.05,0.17999999999999994,0,70
100,0.05,0.17999999999999994,1,60
100,0.05,0.17999999999999994,2,0
100,0.05,0.18999999999999995,0,60
100,0.05,0.18999999999999995,1,50
100,0.05,0.18999999999999995,2,0
100,0.05,0.2,0,10
100,0.05,0.2,1,50
100,0.05,0.2,2,0
100,0.06,-0.010000000000000009,0,9804
100,0.06,-0.010000000000000009,1,9616
100,0.06,-0.010000000000000009,2,0
100,0.06,-0.020000000000000018,0,3190
100,0.06,-0.020000000000000018,1,9620
100,0.06,-0.020000000000000018,2,540
100,0.06,-0.030000000000000027,0,9939
100,0.06,-0.030000000000000027,1,9941
100,0.06,-0.030000000000000027,2,0
100,0.06,-0.040000000000000036,0,0
100,0.06,-0.040000000000000036,1,9631
100,0.06,-0.040000000000000036,2,0
100,0.06,-0.050000000000000044,0,0
100,0.06,-0.050000000000000044,1,9575
100,0.06,-0.050000000000000044,2,0
100,0.06,-0.06000000000000005,0,0
100,0.06,-0.06000000000000005,1,9603
100,0.06,-0.06000000000000005,2,0
100,0.06,-0.07000000000000006,0,0
100,0.06,-0.07000000000000006,1,9657
100,0.06,-0.07000000000000006,2,0
100,0.06,-0.08000000000000007,0,0
100,0.06,-0.08000000000000007,1,9652
100,0.06,-0.08000000000000007,2,0
100,0.06,-0.09000000000000008,0,0
100,0.06,-0.09000000000000008,1,2340
100,0.06,-0.09000000000000008,2,0
100,0.06,-0.09999999999999998,0,0
100,0.06,-0.09999999999999998,1,2270
100,0.06,-0.09999999999999998,2,0
100,0.06,-0.10999999999999999,0,0
100,0.06,-0.10999999999999999,1,2200
100,0.06,-0.10999999999999999,2,0
100,0.06,-0.12,0,0
100,0.06,-0.12,1,9673
100,0.06,-0.12,2,0
100,0.06,-0.13,0,0
100,0.06,-0.13,1,370
